pe,run,task_id,op_name,start_ts,end_ts,wait_start_ts
0,1,960,GEMM(13,8,4),1777919819334629120,1777919819413922560,0
0,1,962,GEMM(13,10,4),1777919819413925632,1777919819493222144,0
0,1,964,GEMM(13,12,4),1777919819493225216,1777919819572519680,0
0,1,966,GEMM(13,14,4),1777919819572522752,1777919819651823360,0
0,1,969,GEMM(14,6,4),1777919819651827456,1777919819731124992,0
0,1,971,GEMM(14,8,4),1777919819731129088,1777919819810420480,0
0,1,973,GEMM(14,10,4),1777919819810424576,1777919819889720064,0
0,1,975,GEMM(14,12,4),1777919819889724160,1777919819969015552,0
0,1,977,GEMM(14,14,4),1777919819969019648,1777919820048301824,0
0,1,980,GEMM(15,6,4),1777919820048305920,1777919820127601408,0
0,1,982,GEMM(15,8,4),1777919820127605504,1777919820206906112,0
0,1,984,GEMM(15,10,4),1777919820206910208,1777919820286206720,0
0,1,986,GEMM(15,12,4),1777919820286209792,1777919820365508352,0
0,1,988,GEMM(15,14,4),1777919820365512448,1777919820444814080,0
0,1,992,TRSM_L(5,6),1777919829351581440,1777919829458918144,1777919820444816128
0,1,996,TRSM_L(5,8),1777919829458925312,1777919829566228224,1777919829458921216
0,1,1000,TRSM_L(5,10),1777919829566234368,1777919829673554688,1777919829566231296
0,1,1004,TRSM_L(5,12),1777919829673560832,1777919829780652800,1777919829673557760
0,1,1008,TRSM_L(5,14),1777919829780659968,1777919829888118528,1777919829780655872
0,1,1011,GEMM(6,6,5),1777919829888125696,1777919830083944192,1777919829888121600
0,1,1013,GEMM(6,8,5),1777919830083951360,1777919830279912192,1777919830083948288
0,1,1015,GEMM(6,10,5),1777919830279919360,1777919830475749120,1777919830279916288
0,1,1017,GEMM(6,12,5),1777919830475756288,1777919830671549184,1777919830475752192
0,1,1019,GEMM(6,14,5),1777919830671557376,1777919830867435264,1777919830671553280
0,1,1021,GEMM(7,6,5),1777919830867443456,1777919831077745408,1777919830867439360
0,1,1023,GEMM(7,8,5),1777919831077751552,1777919831288106752,1777919831077748480
0,1,1025,GEMM(7,10,5),1777919831288113920,1777919831498527488,1777919831288109824
0,1,1027,GEMM(7,12,5),1777919831498533632,1777919831708860160,1777919831498530560
0,1,1029,GEMM(7,14,5),1777919831708867328,1777919831919227648,1777919831708863232
0,1,1031,GEMM(8,6,5),1777919831919234816,1777919832110629632,1777919831919231744
0,1,1033,GEMM(8,8,5),1777919832110636800,1777919832301950720,1777919832110633728
0,1,1035,GEMM(8,10,5),1777919832301957888,1777919832493376256,1777919832301954816
0,1,1037,GEMM(8,12,5),1777919832493383424,1777919832684651264,1777919832493379328
0,1,1039,GEMM(8,14,5),1777919832684658432,1777919832876046080,1777919832684655360
0,1,1041,GEMM(9,6,5),1777919832876053248,1777919833086374656,1777919832876049152
0,1,1043,GEMM(9,8,5),1777919833086381824,1777919833296705280,1777919833086378752
0,1,1045,GEMM(9,10,5),1777919833296712448,1777919833506977536,1777919833296709376
0,1,1047,GEMM(9,12,5),1777919833506984704,1777919833717302016,1777919833506981632
0,1,1049,GEMM(9,14,5),1777919833717309184,1777919833927636736,1777919833717305088
0,1,1051,GEMM(10,6,5),1777919833927643904,1777919834123461376,1777919833927640832
0,1,1053,GEMM(10,8,5),1777919834123468544,1777919834319236864,1777919834123464448
0,1,1055,GEMM(10,10,5),1777919834319244032,1777919834515078912,1777919834319240960
0,1,1057,GEMM(10,12,5),1777919834515086080,1777919834710902528,1777919834515081984
0,1,1059,GEMM(10,14,5),1777919834710909696,1777919834906696448,1777919834710905600
0,1,1061,GEMM(11,6,5),1777919834906703616,1777919835117063936,1777919834906700544
0,1,1063,GEMM(11,8,5),1777919835117072128,1777919835327297280,1777919835117068032
0,1,1065,GEMM(11,10,5),1777919835327304448,1777919835537580800,1777919835327301376
0,1,1067,GEMM(11,12,5),1777919835537587968,1777919835747930880,1777919835537583872
0,1,1069,GEMM(11,14,5),1777919835747938048,1777919835958149888,1777919835747933952
0,1,1071,GEMM(12,6,5),1777919835958157056,1777919836149494528,1777919835958152960
0,1,1073,GEMM(12,8,5),1777919836149501696,1777919836340785920,1777919836149498624
0,1,1075,GEMM(12,10,5),1777919836340794112,1777919836532115200,1777919836340790016
0,1,1077,GEMM(12,12,5),1777919836532123392,1777919836723440384,1777919836532119296
0,1,1079,GEMM(12,14,5),1777919836723447552,1777919836914804480,1777919836723444480
0,1,1081,GEMM(13,6,5),1777919836914811648,1777919837125158656,1777919836914807552
0,1,1083,GEMM(13,8,5),1777919837125165824,1777919837335518976,1777919837125162752
0,1,1085,GEMM(13,10,5),1777919837335526144,1777919837545892608,1777919837335523072
0,1,1087,GEMM(13,12,5),1777919837545899776,1777919837756226304,1777919837545895680
0,1,1089,GEMM(13,14,5),1777919837756233472,1777919837966542592,1777919837756230400
0,1,1091,GEMM(14,6,5),1777919837966549760,1777919838162502400,1777919837966545664
0,1,1093,GEMM(14,8,5),1777919838162509568,1777919838358236928,1777919838162505472
0,1,1095,GEMM(14,10,5),1777919838358244096,1777919838554022656,1777919838358240000
0,1,1097,GEMM(14,12,5),1777919838554029824,1777919838749790976,1777919838554025728
0,1,1099,GEMM(14,14,5),1777919838749798144,1777919838945649408,1777919838749794048
0,1,1101,GEMM(15,6,5),1777919838945656576,1777919839155956480,1777919838945653504
0,1,1103,GEMM(15,8,5),1777919839155964672,1777919839366242048,1777919839155960576
0,1,1105,GEMM(15,10,5),1777919839366250240,1777919839576651520,1777919839366246144
0,1,1107,GEMM(15,12,5),1777919839576658688,1777919839786934016,1777919839576654592
0,1,1109,GEMM(15,14,5),1777919839786941184,1777919839997287168,1777919839786937088
0,1,1111,GETRF(6),1777919839997290240,1777919840026425088,0
0,1,1112,TRSM_R(7,6),1777919840026430208,1777919840073489152,0
0,1,1114,TRSM_R(8,6),1777919840073497344,1777919840120716032,0
0,1,1115,TRSM_L(6,8),1777919840120724224,1777919840163282688,0
0,1,1116,TRSM_R(9,6),1777919840163285760,1777919840210406144,0
0,1,1118,TRSM_R(10,6),1777919840210413312,1777919840257510144,0
0,1,1119,TRSM_L(6,10),1777919840257519360,1777919840299967232,0
0,1,1120,TRSM_R(11,6),1777919840299970304,1777919840347111168,0
0,1,1122,TRSM_R(12,6),1777919840347120384,1777919840394241792,0
0,1,1123,TRSM_L(6,12),1777919840394249984,1777919840436664064,0
0,1,1124,TRSM_R(13,6),1777919840436666112,1777919840483808000,0
0,1,1126,TRSM_R(14,6),1777919840483816192,1777919840530949888,0
0,1,1127,TRSM_L(6,14),1777919840530958080,1777919840573412096,0
0,1,1128,TRSM_R(15,6),1777919840573414144,1777919840620559104,0
0,1,1131,GEMM(7,8,6),1777919840620568320,1777919840699869952,0
0,1,1133,GEMM(7,10,6),1777919840699873024,1777919840779177728,0
0,1,1135,GEMM(7,12,6),1777919840779181824,1777919840858490624,0
0,1,1137,GEMM(7,14,6),1777919840858494720,1777919840937795328,0
0,1,1140,GEMM(8,8,6),1777919840937799424,1777919841017096960,0
0,1,1142,GEMM(8,10,6),1777919841017101056,1777919841096405760,0
0,1,1144,GEMM(8,12,6),1777919841096409856,1777919841175708416,0
0,1,1146,GEMM(8,14,6),1777919841175711488,1777919841255014144,0
0,1,1149,GEMM(9,8,6),1777919841255017216,1777919841334327040,0
0,1,1151,GEMM(9,10,6),1777919841334330112,1777919841413637888,0
0,1,1153,GEMM(9,12,6),1777919841413640960,1777919841492943616,0
0,1,1155,GEMM(9,14,6),1777919841492947712,1777919841572252416,0
0,1,1158,GEMM(10,8,6),1777919841572255488,1777919841651550976,0
0,1,1160,GEMM(10,10,6),1777919841651555072,1777919841730852608,0
0,1,1162,GEMM(10,12,6),1777919841730856704,1777919841810156288,0
0,1,1164,GEMM(10,14,6),1777919841810159360,1777919841889460992,0
0,1,1167,GEMM(11,8,6),1777919841889465088,1777919841968766720,0
0,1,1169,GEMM(11,10,6),1777919841968770816,1777919842048067328,0
0,1,1171,GEMM(11,12,6),1777919842048071424,1777919842127356672,0
0,1,1173,GEMM(11,14,6),1777919842127359744,1777919842206662400,0
0,1,1176,GEMM(12,8,6),1777919842206666496,1777919842285966080,0
0,1,1178,GEMM(12,10,6),1777919842285970176,1777919842365262592,0
0,1,1180,GEMM(12,12,6),1777919842365266688,1777919842444552960,0
0,1,1182,GEMM(12,14,6),1777919842444556032,1777919842523846400,0
0,1,1185,GEMM(13,8,6),1777919842523850496,1777919842603152128,0
0,1,1187,GEMM(13,10,6),1777919842603156224,1777919842682448640,0
0,1,1189,GEMM(13,12,6),1777919842682452736,1777919842761753344,0
0,1,1191,GEMM(13,14,6),1777919842761757440,1777919842841060096,0
0,1,1194,GEMM(14,8,6),1777919842841064192,1777919842920362752,0
0,1,1196,GEMM(14,10,6),1777919842920365824,1777919842999653120,0
0,1,1198,GEMM(14,12,6),1777919842999657216,1777919843078951680,0
0,1,1200,GEMM(14,14,6),1777919843078954752,1777919843158238976,0
0,1,1203,GEMM(15,8,6),1777919843158243072,1777919843237540608,0
0,1,1205,GEMM(15,10,6),1777919843237543680,1777919843316833024,0
0,1,1207,GEMM(15,12,6),1777919843316836096,1777919843396128512,0
0,1,1209,GEMM(15,14,6),1777919843396131584,1777919843475425024,0
0,1,1213,TRSM_L(7,8),1777919849685819136,1777919849792956160,1777919843475427072
0,1,1217,TRSM_L(7,10),1777919849792962304,1777919849900118784,1777919849792959232
0,1,1221,TRSM_L(7,12),1777919849900124928,1777919850007395072,1777919849900121856
0,1,1225,TRSM_L(7,14),1777919850007401216,1777919850114595584,1777919850007398144
0,1,1228,GEMM(8,8,7),1777919850114602752,1777919850305956608,1777919850114599680
0,1,1230,GEMM(8,10,7),1777919850305963776,1777919850497320704,1777919850305960704
0,1,1232,GEMM(8,12,7),1777919850497327872,1777919850688617216,1777919850497324800
0,1,1234,GEMM(8,14,7),1777919850688624384,1777919850879943424,1777919850688621312
0,1,1236,GEMM(9,8,7),1777919850879950592,1777919851090131712,1777919850879947520
0,1,1238,GEMM(9,10,7),1777919851090138880,1777919851300497152,1777919851090134784
0,1,1240,GEMM(9,12,7),1777919851300504320,1777919851510696704,1777919851300501248
0,1,1242,GEMM(9,14,7),1777919851510703872,1777919851720904448,1777919851510699776
0,1,1244,GEMM(10,8,7),1777919851720910592,1777919851916553984,1777919851720907520
0,1,1246,GEMM(10,10,7),1777919851916561152,1777919852112226048,1777919851916558080
0,1,1248,GEMM(10,12,7),1777919852112233216,1777919852308026112,1777919852112230144
0,1,1250,GEMM(10,14,7),1777919852308033280,1777919852503742208,1777919852308030208
0,1,1252,GEMM(11,8,7),1777919852503749376,1777919852713787136,1777919852503746304
0,1,1254,GEMM(11,10,7),1777919852713794304,1777919852923881216,1777919852713791232
0,1,1256,GEMM(11,12,7),1777919852923888384,1777919853134059264,1777919852923885312
0,1,1258,GEMM(11,14,7),1777919853134066432,1777919853344117504,1777919853134063360
0,1,1260,GEMM(12,8,7),1777919853344124672,1777919853535482624,1777919853344121600
0,1,1262,GEMM(12,10,7),1777919853535489792,1777919853726753536,1777919853535485696
0,1,1264,GEMM(12,12,7),1777919853726760704,1777919853918072576,1777919853726757632
0,1,1266,GEMM(12,14,7),1777919853918079744,1777919854109372160,1777919853918076672
0,1,1268,GEMM(13,8,7),1777919854109379328,1777919854319617792,1777919854109375232
0,1,1270,GEMM(13,10,7),1777919854319624960,1777919854530036480,1777919854319621888
0,1,1272,GEMM(13,12,7),1777919854530043648,1777919854740303616,1777919854530040576
0,1,1274,GEMM(13,14,7),1777919854740310784,1777919854950685440,1777919854740307712
0,1,1276,GEMM(14,8,7),1777919854950692608,1777919855146400512,1777919854950689536
0,1,1278,GEMM(14,10,7),1777919855146407680,1777919855342219008,1777919855146403584
0,1,1280,GEMM(14,12,7),1777919855342226176,1777919855538066176,1777919855342223104
0,1,1282,GEMM(14,14,7),1777919855538073344,1777919855733850880,1777919855538070272
0,1,1284,GEMM(15,8,7),1777919855733858048,1777919855944171264,1777919855733853952
0,1,1286,GEMM(15,10,7),1777919855944178432,1777919856154488576,1777919855944174336
0,1,1288,GEMM(15,12,7),1777919856154495744,1777919856364891904,1777919856154492672
0,1,1290,GEMM(15,14,7),1777919856364899072,1777919856575130368,1777919856364894976
0,1,1292,GETRF(8),1777919856575134464,1777919856604250880,0
0,1,1293,TRSM_R(9,8),1777919856604257024,1777919856651342592,0
0,1,1295,TRSM_R(10,8),1777919856651352832,1777919856698490624,0
0,1,1296,TRSM_L(8,10),1777919856698499840,1777919856741036800,0
0,1,1297,TRSM_R(11,8),1777919856741038848,1777919856788244224,0
0,1,1299,TRSM_R(12,8),1777919856788255488,1777919856835271424,0
0,1,1300,TRSM_L(8,12),1777919856835281664,1777919856877685504,0
0,1,1301,TRSM_R(13,8),1777919856877687552,1777919856924782336,0
0,1,1303,TRSM_R(14,8),1777919856924791552,1777919856971883264,0
0,1,1304,TRSM_L(8,14),1777919856971893504,1777919857014297344,0
0,1,1305,TRSM_R(15,8),1777919857014300416,1777919857061439232,0
0,1,1308,GEMM(9,10,8),1777919857061448448,1777919857140740864,0
0,1,1310,GEMM(9,12,8),1777919857140744960,1777919857220049664,0
0,1,1312,GEMM(9,14,8),1777919857220053760,1777919857299343104,0
0,1,1315,GEMM(10,10,8),1777919857299346176,1777919857378643712,0
0,1,1317,GEMM(10,12,8),1777919857378646784,1777919857457948416,0
0,1,1319,GEMM(10,14,8),1777919857457951488,1777919857537253120,0
0,1,1322,GEMM(11,10,8),1777919857537256192,1777919857616556800,0
0,1,1324,GEMM(11,12,8),1777919857616560896,1777919857695871744,0
0,1,1326,GEMM(11,14,8),1777919857695874816,1777919857775180544,0
0,1,1329,GEMM(12,10,8),1777919857775184640,1777919857854483200,0
0,1,1331,GEMM(12,12,8),1777919857854486272,1777919857933787904,0
0,1,1333,GEMM(12,14,8),1777919857933790976,1777919858013091584,0
0,1,1336,GEMM(13,10,8),1777919858013094656,1777919858092395264,0
0,1,1338,GEMM(13,12,8),1777919858092398336,1777919858171693824,0
0,1,1340,GEMM(13,14,8),1777919858171697920,1777919858251003648,0
0,1,1343,GEMM(14,10,8),1777919858251006720,1777919858330307328,0
0,1,1345,GEMM(14,12,8),1777919858330311424,1777919858409609984,0
0,1,1347,GEMM(14,14,8),1777919858409613056,1777919858488915712,0
0,1,1350,GEMM(15,10,8),1777919858488918784,1777919858568216320,0
0,1,1352,GEMM(15,12,8),1777919858568219392,1777919858647523072,0
0,1,1354,GEMM(15,14,8),1777919858647527168,1777919858726832896,0
0,1,1358,TRSM_L(9,10),1777919862716433152,1777919862823764736,1777919858726833920
0,1,1362,TRSM_L(9,12),1777919862823771904,1777919862930767616,1777919862823767808
0,1,1366,TRSM_L(9,14),1777919862930773760,1777919863037894400,1777919862930770688
0,1,1369,GEMM(10,10,9),1777919863037901568,1777919863233714944,1777919863037898496
0,1,1371,GEMM(10,12,9),1777919863233722112,1777919863429602048,1777919863233719040
0,1,1373,GEMM(10,14,9),1777919863429609216,1777919863625528064,1777919863429606144
0,1,1375,GEMM(11,10,9),1777919863625534208,1777919863835833088,1777919863625531136
0,1,1377,GEMM(11,12,9),1777919863835840256,1777919864046051072,1777919863835837184
0,1,1379,GEMM(11,14,9),1777919864046058240,1777919864256397056,1777919864046054144
0,1,1381,GEMM(12,10,9),1777919864256404224,1777919864447841024,1777919864256400128
0,1,1383,GEMM(12,12,9),1777919864447848192,1777919864639255296,1777919864447845120
0,1,1385,GEMM(12,14,9),1777919864639262464,1777919864830595840,1777919864639258368
0,1,1387,GEMM(13,10,9),1777919864830603008,1777919865041008384,1777919864830599936
0,1,1389,GEMM(13,12,9),1777919865041015552,1777919865251484416,1777919865041012480
0,1,1391,GEMM(13,14,9),1777919865251491584,1777919865461959424,1777919865251487488
0,1,1393,GEMM(14,10,9),1777919865461966592,1777919865657849600,1777919865461962496
0,1,1395,GEMM(14,12,9),1777919865657856768,1777919865853709056,1777919865657853696
0,1,1397,GEMM(14,14,9),1777919865853716224,1777919866049597184,1777919865853713152
0,1,1399,GEMM(15,10,9),1777919866049603328,1777919866260097792,1777919866049600256
0,1,1401,GEMM(15,12,9),1777919866260104960,1777919866470448896,1777919866260101888
0,1,1403,GEMM(15,14,9),1777919866470456064,1777919866680832768,1777919866470452992
0,1,1405,GETRF(10),1777919866680836864,1777919866709957376,0
0,1,1406,TRSM_R(11,10),1777919866709963520,1777919866757001984,0
0,1,1408,TRSM_R(12,10),1777919866757010176,1777919866804201216,0
0,1,1409,TRSM_L(10,12),1777919866804209408,1777919866846758656,0
0,1,1410,TRSM_R(13,10),1777919866846759680,1777919866893954816,0
0,1,1412,TRSM_R(14,10),1777919866893961984,1777919866941069056,0
0,1,1413,TRSM_L(10,14),1777919866941077248,1777919866983490304,0
0,1,1414,TRSM_R(15,10),1777919866983492352,1777919867030613760,0
0,1,1417,GEMM(11,12,10),1777919867030622976,1777919867109916416,0
0,1,1419,GEMM(11,14,10),1777919867109920512,1777919867189202688,0
0,1,1422,GEMM(12,12,10),1777919867189206784,1777919867268497152,0
0,1,1424,GEMM(12,14,10),1777919867268500224,1777919867347790592,0
0,1,1427,GEMM(13,12,10),1777919867347793664,1777919867427086080,0
0,1,1429,GEMM(13,14,10),1777919867427089152,1777919867506386688,0
0,1,1432,GEMM(14,12,10),1777919867506390784,1777919867585687296,0
0,1,1434,GEMM(14,14,10),1777919867585691392,1777919867664985856,0
0,1,1437,GEMM(15,12,10),1777919867664989952,1777919867744279296,0
0,1,1439,GEMM(15,14,10),1777919867744283392,1777919867823572736,0
0,1,1443,TRSM_L(11,12),1777919870093432576,1777919870200464128,1777919867823573760
0,1,1447,TRSM_L(11,14),1777919870200470272,1777919870307291904,1777919870200467200
0,1,1450,GEMM(12,12,11),1777919870307298048,1777919870498663168,1777919870307294976
0,1,1452,GEMM(12,14,11),1777919870498670336,1777919870690003712,1777919870498666240
0,1,1454,GEMM(13,12,11),1777919870690009856,1777919870900165376,1777919870690006784
0,1,1456,GEMM(13,14,11),1777919870900172544,1777919871110344448,1777919870900169472
0,1,1458,GEMM(14,12,11),1777919871110351616,1777919871306012416,1777919871110348544
0,1,1460,GEMM(14,14,11),1777919871306019584,1777919871501625088,1777919871306015488
0,1,1462,GEMM(15,12,11),1777919871501632256,1777919871711899392,1777919871501629184
0,1,1464,GEMM(15,14,11),1777919871711906560,1777919871922057984,1777919871711903488
0,1,1466,GETRF(12),1777919871922062080,1777919871951180544,0
0,1,1467,TRSM_R(13,12),1777919871951185664,1777919871998335744,0
0,1,1469,TRSM_R(14,12),1777919871998345984,1777919872045557504,0
0,1,1470,TRSM_L(12,14),1777919872045566720,1777919872088022784,0
0,1,1471,TRSM_R(15,12),1777919872088023808,1777919872135147264,0
0,1,1474,GEMM(13,14,12),1777919872135158528,1777919872214449920,0
0,1,1477,GEMM(14,14,12),1777919872214452992,1777919872293746432,0
0,1,1480,GEMM(15,14,12),1777919872293750528,1777919872373050112,0
0,1,1484,TRSM_L(13,14),1777919873406625536,1777919873513522944,1777919872373052160
0,1,1487,GEMM(14,14,13),1777919873513531136,1777919873709351680,1777919873513527040
0,1,1489,GEMM(15,14,13),1777919873709358848,1777919873919757056,1777919873709355776
0,1,1491,GETRF(14),1777919873919760128,1777919873948894976,0
0,1,1492,TRSM_R(15,14),1777919873948901120,1777919873996045056,0
0,2,0,GETRF(0),1777919876373190144,1777919876402338304,0
0,2,1,TRSM_R(1,0),1777919876402344448,1777919876449446400,0
0,2,3,TRSM_R(2,0),1777919876449454592,1777919876496549376,0
0,2,4,TRSM_L(0,2),1777919876496559616,1777919876538967552,0
0,2,5,TRSM_R(3,0),1777919876538969600,1777919876586062336,0
0,2,7,TRSM_R(4,0),1777919876586072576,1777919876633144832,0
