pe,run,task_id,op_name,start_ts,end_ts,wait_start_ts
0,0,458,TRSM(10,4),1777924351697882112,1777924352333285376,0
0,0,459,TRSM(11,4),1777924351814792192,1777924352378302464,0
0,0,460,TRSM(12,4),1777924351817808896,1777924352378302464,0
0,0,461,TRSM(13,4),1777924351752690688,1777924352343258112,0
0,0,462,TRSM(14,4),1777924351752691712,1777924352348469248,0
0,0,463,TRSM(15,4),1777924351752691712,1777924352343209984,0
0,0,475,SYRK(6,6,4),1777924351697882112,1777924351764629504,0
0,0,476,GEMM(7,6,4),1777924351764263936,1777924351818660864,0
0,0,477,GEMM(8,6,4),1777924351697882112,1777924351764265984,0
0,0,478,GEMM(9,6,4),1777924351814793216,1777924352090499072,0
0,0,479,GEMM(10,6,4),1777924351817808896,1777924352092297216,0
0,0,480,GEMM(11,6,4),1777924351752690688,1777924351818551296,0
0,0,481,GEMM(12,6,4),1777924351752691712,1777924351818607616,0
0,0,482,GEMM(13,6,4),1777924351764264960,1777924352034739200,0
0,0,483,GEMM(14,6,4),1777924351697946624,1777924351818414080,0
0,0,484,GEMM(15,6,4),1777924351764263936,1777924351818702848,0
0,0,494,SYRK(8,8,4),1777924351818606592,1777924352172962816,0
0,0,495,GEMM(9,8,4),1777924352170313728,1777924352229426176,0
0,0,496,GEMM(10,8,4),1777924352229085184,1777924352270521344,0
0,0,497,GEMM(11,8,4),1777924352170313728,1777924352229426176,0
0,0,498,GEMM(12,8,4),1777924352170313728,1777924352229427200,0
0,0,499,GEMM(13,8,4),1777924352229086208,1777924352270521344,0
0,0,500,GEMM(14,8,4),1777924352170313728,1777924352269613056,0
0,0,501,GEMM(15,8,4),1777924352229426176,1777924352270937088,0
0,0,509,SYRK(10,10,4),1777924352170313728,1777924352229426176,0
0,0,510,GEMM(11,10,4),1777924352170313728,1777924352229426176,0
0,0,511,GEMM(12,10,4),1777924352229086208,1777924352270696448,0
0,0,512,GEMM(13,10,4),1777924352348343296,1777924352378302464,0
0,0,513,GEMM(14,10,4),1777924352348343296,1777924352413692928,0
0,0,514,GEMM(15,10,4),1777924352378362880,1777924352413985792,0
0,0,520,SYRK(12,12,4),1777924352343357440,1777924352378302464,0
0,0,521,GEMM(13,12,4),1777924352378361856,1777924352413985792,0
0,0,522,GEMM(14,12,4),1777924352333357056,1777924352348469248,0
0,0,523,GEMM(15,12,4),1777924352378363904,1777924352417076224,0
0,0,527,SYRK(14,14,4),1777924352378362880,1777924352413985792,0
0,0,528,GEMM(15,14,4),1777924352348343296,1777924352378302464,0
0,0,541,SYRK(6,6,5),1777924354057581568,1777924355101147136,1777924352378361856
0,0,542,GEMM(7,6,5),1777924354057515008,1777924355101144064,1777924352378362880
0,0,543,GEMM(8,6,5),1777924354057534464,1777924355101145088,1777924352343357440
0,0,544,GEMM(9,6,5),1777924354057561088,1777924355101146112,1777924352378361856
0,0,545,GEMM(10,6,5),1777924354057527296,1777924355101146112,1777924352333357056
0,0,546,GEMM(11,6,5),1777924354057571328,1777924355101146112,1777924352378363904
0,0,547,GEMM(12,6,5),1777924354057586688,1777924355101146112,1777924352378363904
0,0,548,GEMM(13,6,5),1777924354057529344,1777924355101184000,1777924352348343296
0,0,549,GEMM(14,6,5),1777924354057527296,1777924355101145088,1777924352378362880
0,0,550,GEMM(15,6,5),1777924354057549824,1777924355101145088,1777924352378362880
0,0,560,SYRK(8,8,5),1777924354057516032,1777924355101145088,1777924352343357440
0,0,561,GEMM(9,8,5),1777924354057592832,1777924355101222912,1777924352378361856
0,0,562,GEMM(10,8,5),1777924354057516032,1777924355101144064,1777924352333357056
0,0,563,GEMM(11,8,5),1777924354057589760,1777924355101146112,1777924352378363904
0,0,564,GEMM(12,8,5),1777924354057516032,1777924355101144064,1777924352378363904
0,0,565,GEMM(13,8,5),1777924354057408512,1777924355101144064,1777924352348343296
0,0,566,GEMM(14,8,5),1777924354057603072,1777924355269507072,1777924352378362880
0,0,567,GEMM(15,8,5),1777924354057570304,1777924355101146112,1777924352378362880
0,0,575,SYRK(10,10,5),1777924354057550848,1777924355101145088,1777924352343357440
0,0,576,GEMM(11,10,5),1777924354057551872,1777924355101227008,1777924352378361856
0,0,577,GEMM(12,10,5),1777924354057555968,1777924355101145088,1777924352333357056
0,0,578,GEMM(13,10,5),1777924354057562112,1777924355101146112,1777924352378363904
0,0,579,GEMM(14,10,5),1777924354057535488,1777924355101146112,1777924352378363904
0,0,580,GEMM(15,10,5),1777924354057535488,1777924355101146112,1777924352378309632
0,0,586,SYRK(12,12,5),1777924354057528320,1777924355101145088,1777924352413984768
0,0,587,GEMM(13,12,5),1777924354057534464,1777924355101147136,1777924352413993984
0,0,588,GEMM(14,12,5),1777924354057516032,1777924355101144064,1777924352378308608
0,0,589,GEMM(15,12,5),1777924354057505792,1777924355101144064,1777924352413989888
0,0,593,SYRK(14,14,5),1777924353987895296,1777924354057329664,1777924352378301440
0,0,594,GEMM(15,14,5),1777924353987895296,1777924355101144064,1777924352417083392
0,0,596,POTRF(6),1777924352413992960,1777924352419428352,0
0,0,597,TRSM(7,6),1777924352378310656,1777924352426983424,0
0,0,598,TRSM(8,6),1777924355101476864,1777924355702702080,0
0,0,599,TRSM(9,6),1777924355101447168,1777924355465785344,0
0,0,600,TRSM(10,6),1777924355101491200,1777924355553440768,0
0,0,601,TRSM(11,6),1777924355101447168,1777924355466057728,0
0,0,602,TRSM(12,6),1777924355101457408,1777924355491271680,0
0,0,603,TRSM(13,6),1777924355101463552,1777924355476113408,0
0,0,604,TRSM(14,6),1777924355101412352,1777924355466057728,0
0,0,605,TRSM(15,6),1777924355101485056,1777924355553485824,0
0,0,615,SYRK(8,8,6),1777924355101486080,1777924355269951488,0
0,0,616,GEMM(9,8,6),1777924355101450240,1777924355269719040,0
0,0,617,GEMM(10,8,6),1777924355102083072,1777924355417161728,0
0,0,618,GEMM(11,8,6),1777924355101447168,1777924355269611520,0
0,0,619,GEMM(12,8,6),1777924355101457408,1777924355269818368,0
0,0,620,GEMM(13,8,6),1777924355101475840,1777924355269951488,0
0,0,621,GEMM(14,8,6),1777924355101416448,1777924355269507072,0
0,0,622,GEMM(15,8,6),1777924355101486080,1777924355270004736,0
0,0,630,SYRK(10,10,6),1777924355270059008,1777924355419338752,0
0,0,631,GEMM(11,10,6),1777924355101450240,1777924355269718016,0
0,0,632,GEMM(12,10,6),1777924355102013440,1777924355270060032,0
0,0,633,GEMM(13,10,6),1777924355102013440,1777924355270060032,0
0,0,634,GEMM(14,10,6),1777924355101457408,1777924355269818368,0
0,0,635,GEMM(15,10,6),1777924355101475840,1777924355269951488,0
0,0,641,SYRK(12,12,6),1777924355101429760,1777924355269507072,0
0,0,642,GEMM(13,12,6),1777924355101486080,1777924355270060032,0
0,0,643,GEMM(14,12,6),1777924355270060032,1777924355419432960,0
0,0,644,GEMM(15,12,6),1777924355101450240,1777924355269719040,0
0,0,648,SYRK(14,14,6),1777924355102013440,1777924355270060032,0
0,0,649,GEMM(15,14,6),1777924355102013440,1777924355270060032,0
0,0,660,SYRK(8,8,7),1777924355270164480,1777924355419540480,1777924355101457408
0,0,661,GEMM(9,8,7),1777924355270164480,1777924355419707392,1777924355101475840
0,0,662,GEMM(10,8,7),1777924355270163456,1777924355419539456,1777924355101508608
0,0,663,GEMM(11,8,7),1777924355270163456,1777924355419539456,1777924355101488128
0,0,664,GEMM(12,8,7),1777924356033925120,1777924356145345536,1777924355791223808
0,0,665,GEMM(13,8,7),1777924355554871296,1777924355715694592,1777924355475960832
0,0,666,GEMM(14,8,7),1777924355891045376,1777924356141106176,1777924355714904064
0,0,667,GEMM(15,8,7),1777924357408926720,1777924357634971648,1777924355466064896
0,0,675,SYRK(10,10,7),1777924355791224832,1777924355894863872,1777924355655199744
0,0,676,GEMM(11,10,7),1777924355715590144,1777924355891752960,1777924355552837632
0,0,677,GEMM(12,10,7),1777924355552837632,1777924355705291776,1777924355466151936
0,0,678,GEMM(13,10,7),1777924355891045376,1777924356038603776,1777924355714903040
0,0,679,GEMM(14,10,7),1777924356033925120,1777924356150748160,1777924355791223808
0,0,680,GEMM(15,10,7),1777924357408785408,1777924357634962432,1777924355475960832
0,0,686,SYRK(12,12,7),1777924355891045376,1777924356038603776,1777924355714904064
0,0,687,GEMM(13,12,7),1777924355481257984,1777924355705291776,1777924355466065920
0,0,688,GEMM(14,12,7),1777924355791370240,1777924355894863872,1777924355655199744
0,0,689,GEMM(15,12,7),1777924357408926720,1777924357635005440,1777924355552837632
0,0,693,SYRK(14,14,7),1777924355552876544,1777924355705397248,1777924355466151936
0,0,694,GEMM(15,14,7),1777924357408926720,1777924357634990080,1777924355714904064
0,0,696,POTRF(8),1777924355791239168,1777924356038603776,0
0,0,697,TRSM(9,8),1777924355475960832,1777924356212517888,0
0,0,698,TRSM(10,8),1777924355714904064,1777924356218428416,0
0,0,699,TRSM(11,8),1777924355466066944,1777924356208737280,0
0,0,700,TRSM(12,8),1777924355655199744,1777924356226497536,0
0,0,701,TRSM(13,8),1777924355552837632,1777924356223197184,0
0,0,702,TRSM(14,8),1777924355466151936,1777924356210548736,0
0,0,703,TRSM(15,8),1777924355714904064,1777924356223197184,0
0,0,711,SYRK(10,10,8),1777924355894863872,1777924356144365568,0
0,0,712,GEMM(11,10,8),1777924355475960832,1777924355553452032,0
0,0,713,GEMM(12,10,8),1777924355714904064,1777924355795171328,0
0,0,714,GEMM(13,10,8),1777924355466066944,1777924355491712000,0
0,0,715,GEMM(14,10,8),1777924355655200768,1777924355794032640,0
0,0,716,GEMM(15,10,8),1777924355552838656,1777924355715590144,0
0,0,722,SYRK(12,12,8),1777924355475474432,1777924355552854016,0
0,0,723,GEMM(13,12,8),1777924355714904064,1777924355795171328,0
0,0,724,GEMM(14,12,8),1777924356150142976,1777924356162466816,0
0,0,725,GEMM(15,12,8),1777924355792608256,1777924356033661952,0
0,0,729,SYRK(14,14,8),1777924356145345536,1777924356162198528,0
0,0,730,GEMM(15,14,8),1777924357675729920,1777924357942274048,0
0,0,739,SYRK(10,10,9),1777924357635193856,1777924357929165824,1777924356038603776
0,0,740,GEMM(11,10,9),1777924357635159040,1777924357917371392,1777924356030240768
0,0,741,GEMM(12,10,9),1777924357635144704,1777924357917373440,1777924355715590144
0,0,742,GEMM(13,10,9),1777924357675797504,1777924357942541312,1777924356144283648
0,0,743,GEMM(14,10,9),1777924357635026944,1777924357917371392,1777924356160703488
