pe,run,task_id,op_name,start_ts,end_ts,wait_start_ts
0,0,434,GEMM(13,10,3),1777924271244599552,1777924271286520064,1777924271244595456
0,0,435,GEMM(14,10,3),1777924271286527232,1777924271327228160,1777924271286524160
0,0,436,GEMM(15,10,3),1777924271327235328,1777924271368198400,1777924271327231232
0,0,442,SYRK(12,12,3),1777924271368204544,1777924271387243776,1777924271368201472
0,0,443,GEMM(13,12,3),1777924271387250944,1777924271427158272,1777924271387247872
0,0,444,GEMM(14,12,3),1777924271427165440,1777924271465844992,1777924271427162368
0,0,445,GEMM(15,12,3),1777924271465852160,1777924271504638208,1777924271465849088
0,0,449,SYRK(14,14,3),1777924271504645376,1777924271525133568,1777924271504642304
0,0,450,GEMM(15,14,3),1777924271525140736,1777924271566126336,1777924271525136640
0,0,452,POTRF(4),1777924271566129408,1777924271571267840,0
0,0,453,TRSM(5,4),1777924271571268864,1777924271581149440,0
0,0,454,TRSM(6,4),1777924271581155584,1777924271591032064,0
0,0,455,TRSM(7,4),1777924271591041280,1777924271600922880,0
0,0,456,TRSM(8,4),1777924271600930048,1777924271610790144,0
0,0,457,TRSM(9,4),1777924271610798336,1777924271620677888,0
0,0,458,TRSM(10,4),1777924271620686080,1777924271630566656,0
0,0,459,TRSM(11,4),1777924271630573824,1777924271640456448,0
0,0,460,TRSM(12,4),1777924271640463616,1777924271650358528,0
0,0,461,TRSM(13,4),1777924271650365696,1777924271660284160,0
0,0,462,TRSM(14,4),1777924271660291328,1777924271670203648,0
0,0,463,TRSM(15,4),1777924271670210816,1777924271680125184,0
0,0,475,SYRK(6,6,4),1777924271680134400,1777924271685959936,0
0,0,476,GEMM(7,6,4),1777924271685964032,1777924271696165120,0
0,0,477,GEMM(8,6,4),1777924271696169216,1777924271706366208,0
0,0,478,GEMM(9,6,4),1777924271706370304,1777924271716561152,0
0,0,479,GEMM(10,6,4),1777924271716565248,1777924271726759168,0
0,0,480,GEMM(11,6,4),1777924271726762240,1777924271736959232,0
0,0,481,GEMM(12,6,4),1777924271736962304,1777924271747164416,0
0,0,482,GEMM(13,6,4),1777924271747167488,1777924271757338880,0
0,0,483,GEMM(14,6,4),1777924271757342976,1777924271767511296,0
0,0,484,GEMM(15,6,4),1777924271767514368,1777924271777684736,0
0,0,494,SYRK(8,8,4),1777924271777687808,1777924271783497984,0
0,0,495,GEMM(9,8,4),1777924271783502080,1777924271793674496,0
0,0,496,GEMM(10,8,4),1777924271793677568,1777924271803845888,0
0,0,497,GEMM(11,8,4),1777924271803848960,1777924271814019328,0
0,0,498,GEMM(12,8,4),1777924271814022400,1777924271824194816,0
0,0,499,GEMM(13,8,4),1777924271824197888,1777924271834366208,0
0,0,500,GEMM(14,8,4),1777924271834369280,1777924271844539648,0
0,0,501,GEMM(15,8,4),1777924271844542720,1777924271854708992,0
0,0,509,SYRK(10,10,4),1777924271854713088,1777924271860523264,0
0,0,510,GEMM(11,10,4),1777924271860526336,1777924271870697728,0
0,0,511,GEMM(12,10,4),1777924271870700800,1777924271880868096,0
0,0,512,GEMM(13,10,4),1777924271880871168,1777924271891040512,0
0,0,513,GEMM(14,10,4),1777924271891044608,1777924271901214976,0
0,0,514,GEMM(15,10,4),1777924271901218048,1777924271911386368,0
0,0,520,SYRK(12,12,4),1777924271911389440,1777924271917201664,0
0,0,521,GEMM(13,12,4),1777924271917204736,1777924271927372032,0
0,0,522,GEMM(14,12,4),1777924271927375104,1777924271937544448,0
0,0,523,GEMM(15,12,4),1777924271937547520,1777924271947718912,0
0,0,527,SYRK(14,14,4),1777924271947721984,1777924271953534208,0
0,0,528,GEMM(15,14,4),1777924271953537280,1777924271963705600,0
0,0,541,SYRK(6,6,5),1777924272953411840,1777924272973914368,1777924271963708672
0,0,542,GEMM(7,6,5),1777924272973921536,1777924273015000320,1777924272973918464
0,0,543,GEMM(8,6,5),1777924273015007488,1777924273054029056,1777924273015003392
0,0,544,GEMM(9,6,5),1777924273054036224,1777924273095772416,1777924273054032128
0,0,545,GEMM(10,6,5),1777924273095779584,1777924273136511232,1777924273095775488
0,0,546,GEMM(11,6,5),1777924273136519424,1777924273177846016,1777924273136515328
0,0,547,GEMM(12,6,5),1777924273177853184,1777924273217364224,1777924273177849088
0,0,548,GEMM(13,6,5),1777924273217371392,1777924273259306240,1777924273217367296
0,0,549,GEMM(14,6,5),1777924273259313408,1777924273300014336,1777924273259309312
0,0,550,GEMM(15,6,5),1777924273300021504,1777924273340936448,1777924273300017408
0,0,560,SYRK(8,8,5),1777924273340943616,1777924273359320320,1777924273340940544
0,0,561,GEMM(9,8,5),1777924273359327488,1777924273397875968,1777924273359323392
0,0,562,GEMM(10,8,5),1777924273397882112,1777924273435447552,1777924273397879040
0,0,563,GEMM(11,8,5),1777924273435454720,1777924273473292544,1777924273435450624
0,0,564,GEMM(12,8,5),1777924273473299712,1777924273509461248,1777924273473295616
0,0,565,GEMM(13,8,5),1777924273509467392,1777924273547980032,1777924273509464320
0,0,566,GEMM(14,8,5),1777924273547987200,1777924273585592576,1777924273547983104
0,0,567,GEMM(15,8,5),1777924273585599744,1777924273623642368,1777924273585595648
0,0,575,SYRK(10,10,5),1777924273623649536,1777924273644142848,1777924273623646464
0,0,576,GEMM(11,10,5),1777924273644150016,1777924273685449984,1777924273644145920
0,0,577,GEMM(12,10,5),1777924273685457152,1777924273724989696,1777924273685453056
0,0,578,GEMM(13,10,5),1777924273724996864,1777924273766954240,1777924273724992768
0,0,579,GEMM(14,10,5),1777924273766961408,1777924273807691008,1777924273766957312
0,0,580,GEMM(15,10,5),1777924273807698176,1777924273848652032,1777924273807694080
0,0,586,SYRK(12,12,5),1777924273848658176,1777924273867793664,1777924273848655104
0,0,587,GEMM(13,12,5),1777924273867800832,1777924273907673344,1777924273867796736
0,0,588,GEMM(14,12,5),1777924273907679488,1777924273946386688,1777924273907676416
0,0,589,GEMM(15,12,5),1777924273946393856,1777924273985152256,1777924273946389760
0,0,593,SYRK(14,14,5),1777924273985158400,1777924274005661952,1777924273985155328
0,0,594,GEMM(15,14,5),1777924274005668096,1777924274046675200,1777924274005665024
0,0,596,POTRF(6),1777924274046679296,1777924274051816704,0
0,0,597,TRSM(7,6),1777924274051818752,1777924274061699328,0
0,0,598,TRSM(8,6),1777924274061705472,1777924274071562496,0
0,0,599,TRSM(9,6),1777924274071572736,1777924274081452288,0
0,0,600,TRSM(10,6),1777924274081460480,1777924274091341056,0
0,0,601,TRSM(11,6),1777924274091349248,1777924274101230848,0
0,0,602,TRSM(12,6),1777924274101238016,1777924274111119616,0
0,0,603,TRSM(13,6),1777924274111127808,1777924274121011456,0
0,0,604,TRSM(14,6),1777924274121019648,1777924274130902272,0
0,0,605,TRSM(15,6),1777924274130909440,1777924274140792064,0
0,0,615,SYRK(8,8,6),1777924274140802304,1777924274146609408,0
0,0,616,GEMM(9,8,6),1777924274146613504,1777924274156808448,0
0,0,617,GEMM(10,8,6),1777924274156811520,1777924274167005440,0
0,0,618,GEMM(11,8,6),1777924274167008512,1777924274177205504,0
0,0,619,GEMM(12,8,6),1777924274177209600,1777924274187401472,0
0,0,620,GEMM(13,8,6),1777924274187404544,1777924274197603584,0
0,0,621,GEMM(14,8,6),1777924274197606656,1777924274207803648,0
0,0,622,GEMM(15,8,6),1777924274207806720,1777924274218004736,0
0,0,630,SYRK(10,10,6),1777924274218007808,1777924274223835392,0
0,0,631,GEMM(11,10,6),1777924274223838464,1777924274234033408,0
0,0,632,GEMM(12,10,6),1777924274234036480,1777924274244229376,0
0,0,633,GEMM(13,10,6),1777924274244232448,1777924274254408960,0
0,0,634,GEMM(14,10,6),1777924274254412032,1777924274264582400,0
0,0,635,GEMM(15,10,6),1777924274264586496,1777924274274756864,0
0,0,641,SYRK(12,12,6),1777924274274760960,1777924274280572160,0
0,0,642,GEMM(13,12,6),1777924274280576256,1777924274290742528,0
0,0,643,GEMM(14,12,6),1777924274290745600,1777924274300916992,0
0,0,644,GEMM(15,12,6),1777924274300920064,1777924274311089408,0
0,0,648,SYRK(14,14,6),1777924274311093504,1777924274316904704,0
0,0,649,GEMM(15,14,6),1777924274316907776,1777924274327077120,0
0,0,660,SYRK(8,8,7),1777924274996014336,1777924275014489344,1777924274327079168
0,0,661,GEMM(9,8,7),1777924275014496512,1777924275053159680,1777924275014492416
0,0,662,GEMM(10,8,7),1777924275053166848,1777924275090772224,1777924275053162752
0,0,663,GEMM(11,8,7),1777924275090779392,1777924275128574208,1777924275090776320
0,0,664,GEMM(12,8,7),1777924275128581376,1777924275164710144,1777924275128578304
0,0,665,GEMM(13,8,7),1777924275164717312,1777924275203284224,1777924275164714240
0,0,666,GEMM(14,8,7),1777924275203291392,1777924275240891648,1777924275203288320
0,0,667,GEMM(15,8,7),1777924275240898816,1777924275278910720,1777924275240894720
0,0,675,SYRK(10,10,7),1777924275278916864,1777924275299382528,1777924275278913792
0,0,676,GEMM(11,10,7),1777924275299389696,1777924275340743936,1777924275299385600
0,0,677,GEMM(12,10,7),1777924275340751104,1777924275380301056,1777924275340747008
0,0,678,GEMM(13,10,7),1777924275380308224,1777924275422262528,1777924275380304128
0,0,679,GEMM(14,10,7),1777924275422268672,1777924275462966528,1777924275422264576
0,0,680,GEMM(15,10,7),1777924275462973696,1777924275503916288,1777924275462969600
0,0,686,SYRK(12,12,7),1777924275503923456,1777924275523033344,1777924275503920384
0,0,687,GEMM(13,12,7),1777924275523040512,1777924275562991872,1777924275523037440
0,0,688,GEMM(14,12,7),1777924275562998016,1777924275601670400,1777924275562993920
0,0,689,GEMM(15,12,7),1777924275601676544,1777924275640493312,1777924275601672448
0,0,693,SYRK(14,14,7),1777924275640499456,1777924275661019392,1777924275640496384
0,0,694,GEMM(15,14,7),1777924275661026560,1777924275701965056,1777924275661022464
0,0,696,POTRF(8),1777924275701969152,1777924275707107584,0
0,0,697,TRSM(9,8),1777924275707108608,1777924275716986112,0
0,0,698,TRSM(10,8),1777924275716991232,1777924275726863616,0
0,0,699,TRSM(11,8),1777924275726871808,1777924275736747264,0
0,0,700,TRSM(12,8),1777924275736755456,1777924275746636032,0
0,0,701,TRSM(13,8),1777924275746643200,1777924275756549376,0
0,0,702,TRSM(14,8),1777924275756557568,1777924275766465792,0
0,0,703,TRSM(15,8),1777924275766473984,1777924275776384256,0
0,0,711,SYRK(10,10,8),1777924275776392448,1777924275782217984,0
0,0,712,GEMM(11,10,8),1777924275782221056,1777924275792417024,0
0,0,713,GEMM(12,10,8),1777924275792420096,1777924275802619136,0
0,0,714,GEMM(13,10,8),1777924275802622208,1777924275812823296,0
0,0,715,GEMM(14,10,8),1777924275812826368,1777924275823018240,0
0,0,716,GEMM(15,10,8),1777924275823021312,1777924275833222400,0
0,0,722,SYRK(12,12,8),1777924275833225472,1777924275839051008,0
0,0,723,GEMM(13,12,8),1777924275839054080,1777924275849239808,0
0,0,724,GEMM(14,12,8),1777924275849243904,1777924275859412224,0
0,0,725,GEMM(15,12,8),1777924275859416320,1777924275869585664,0
0,0,729,SYRK(14,14,8),1777924275869589760,1777924275875401984,0
0,0,730,GEMM(15,14,8),1777924275875405056,1777924275885574400,0
0,0,739,SYRK(10,10,9),1777924276311256320,1777924276331757824,1777924275885577472
